,y,x,street_count,highway,ref
104804,51.4630034,-2.5848588,3,,
104805,51.4646665,-2.5820973,4,,
104806,51.4659995,-2.5806879,3,,
104808,51.4639194,-2.586081,4,,
104812,51.4639673,-2.580726,3,,
104813,51.4631058,-2.5790379,3,,
104814,51.4634456,-2.5796921,3,,
104815,51.4644609,-2.5783389,3,,
104816,51.4652198,-2.5780902,3,,
104818,51.4663421,-2.5774381,3,,
104819,51.4665247,-2.5797862,3,,
104826,51.4674177,-2.5789056,3,,
104829,51.461573,-2.5807185,3,,
104833,51.4643456,-2.5866486,3,,
104837,51.4617977,-2.5872167,3,,
104838,51.4610617,-2.5887285,4,,
104841,51.4659375,-2.5883027,3,,
104853,51.4556429,-2.590734,3,traffic_signals,
104854,51.4570684,-2.5858771,4,,
104855,51.4582949,-2.5867257,3,,
104858,51.4575365,-2.5899842,1,,
104859,51.4570874,-2.5914336,3,,
104873,51.4496526,-2.5759897,3,,
104874,51.4487882,-2.5754642,5,,
104881,51.4524379,-2.5743008,4,,
104884,51.4556375,-2.5791449,3,,
127064,51.4163657,-2.6174939,3,mini_roundabout,
127066,51.4208751,-2.6166327,3,,
127067,51.4253001,-2.6142367,3,,
127069,51.4292474,-2.6137376,3,traffic_signals,
127074,51.4331285,-2.6097659,3,,
127075,51.4334808,-2.6114323,3,,
127078,51.43222,-2.6062085,4,,
127080,51.4361919,-2.6115671,3,,
127081,51.4364793,-2.6121701,3,,
127083,51.4380062,-2.6147127,3,,
127086,51.4386342,-2.6121915,3,,
127151,51.4350764,-2.6006246,3,,
127152,51.4356264,-2.5988777,3,,
127155,51.4364151,-2.5908618,3,,
127157,51.4374565,-2.58431,4,mini_roundabout,
127158,51.4382481,-2.582862,3,,
127159,51.4390555,-2.5822554,4,,
127160,51.4400669,-2.582071,3,,
127161,51.4404825,-2.5819542,3,,
127745,51.4073384,-2.5586571,3,,
127746,51.4085137,-2.5586631,3,,
127748,51.4133272,-2.559713,3,,
127749,51.4168681,-2.5601848,3,,
127754,51.4276416,-2.5638595,4,,
127758,51.4343086,-2.5665476,3,,
127759,51.4372706,-2.5697248,3,,
127761,51.4301276,-2.556152,3,,
127762,51.4385743,-2.5722245,3,,
127764,51.4418478,-2.5780431,4,,
127767,51.4451581,-2.578828,3,,
127885,51.4382498,-2.6002556,3,,
127886,51.4379852,-2.5995255,4,,
216526,51.4306405,-2.5436434,3,,
216554,51.441948,-2.5607429,4,,
216558,51.4440536,-2.5610641,4,,
216566,51.454082,-2.5698025,4,,
216575,51.4460521,-2.5606799,3,,
216581,51.4581753,-2.5715506,3,,
216585,51.4582474,-2.5717448,3,,
216601,51.4564636,-2.5799366,4,,
343840,51.4144085,-2.5934447,3,,
343841,51.4147219,-2.5954336,3,,
343842,51.4138263,-2.5950185,3,,
343844,51.418543,-2.599909,4,,
343848,51.4260331,-2.5915562,3,,
343851,51.4151001,-2.5941737,3,,
343853,51.4137881,-2.5947228,3,,
343858,51.4263125,-2.5706473,3,,
343887,51.4341386,-2.6127649,3,,
343888,51.4348529,-2.6175825,3,,
343889,51.4341966,-2.6174929,3,,
343892,51.4344037,-2.6140031,3,,
343893,51.4332304,-2.6106703,3,,
1698354,51.4588042,-2.6221789,3,,
1698355,51.4589761,-2.6217546,3,,
1698357,51.4597966,-2.6222062,3,,
16916588,51.4674309,-2.5713039,3,,
16916591,51.4671297,-2.5694651,3,,
17014570,51.4593587,-2.5712805,3,,
17014571,51.4592053,-2.5703339,3,,
17014583,51.458208,-2.5704856,3,,
17014592,51.4591151,-2.5718059,3,,
17014599,51.4582916,-2.5701332,3,,
17014772,51.4586579,-2.5783271,3,,
17014781,51.4606654,-2.5770537,3,,
17014788,51.4628034,-2.5762531,3,,
17014790,51.4641584,-2.5742076,3,,
17014931,51.4563458,-2.5881075,3,,
17015041,51.4549401,-2.592994,3,,
17020015,51.4462175,-2.5601845,3,,
17020019,51.446587,-2.5604996,3,,
17020051,51.454852,-2.5699894,3,,
17020062,51.4447097,-2.5597242,3,,
17020072,51.4449938,-2.5592084,3,,
17020702,51.4573208,-2.5709403,4,,
17020705,51.4541435,-2.5696324,4,,
17020817,51.4686553,-2.5505044,3,,
17022370,51.447547,-2.5827863,3,,
17022376,51.4473665,-2.5816914,3,,
17022390,51.4474664,-2.5827418,4,crossing,
17022820,51.4454516,-2.5849537,3,,
17022841,51.445659,-2.5905977,3,,
17022883,51.4450317,-2.5844828,3,,
17023337,51.4456103,-2.5917046,3,,
17023361,51.4460253,-2.5912522,3,,
17028598,51.4487138,-2.5842323,3,,
17028644,51.4489485,-2.5865737,3,,
17028875,51.4489905,-2.5825152,3,,
17028989,51.4526395,-2.5890605,3,,
17029030,51.4541727,-2.585975,3,,
17029031,51.4536941,-2.587369,4,,
17029032,51.4531872,-2.5883229,3,,
17029066,51.4530837,-2.5908093,3,,
17029105,51.449212,-2.5901408,3,,
17029112,51.4490524,-2.5899258,3,,
17029114,51.4487962,-2.5900315,3,,
17029119,51.4487727,-2.5900815,3,,
17029134,51.4492122,-2.5904389,3,,
17029138,51.4489541,-2.5906487,3,,
17393670,51.4657764,-2.5760661,3,,
17393671,51.466225,-2.5758007,3,,
17393672,51.4662709,-2.5766228,3,,
17393674,51.4659389,-2.5744433,3,,
17393675,51.4658744,-2.5743927,3,,
17393677,51.4653244,-2.5747032,3,,
17393678,51.4652779,-2.5750264,3,,
17393681,51.4657325,-2.5760551,3,,
17393683,51.4662844,-2.5754166,3,,
17393759,51.4666497,-2.5744838,3,,
17393797,51.4665461,-2.5739165,3,,
17393858,51.4669788,-2.5738793,3,,
17393905,51.4686819,-2.5681483,3,motorway_junction,3
17393910,51.4678469,-2.5709629,3,,
17394170,51.4671262,-2.5740598,3,,
17394185,51.4680594,-2.571508,3,,
17394200,51.4679737,-2.5742664,3,,
17394201,51.4682391,-2.5745329,3,,
17394202,51.4684538,-2.5747357,3,,
17394343,51.463785,-2.5777684,3,motorway_junction,3
17394344,51.4634064,-2.5780041,3,,
17394360,51.4647487,-2.576955,3,,
17396565,51.4589156,-2.5626975,3,,
17396567,51.4578902,-2.5623818,3,,
17396650,51.4576861,-2.5761634,3,,
17396651,51.4595295,-2.5757696,3,,
17396652,51.4598753,-2.5752205,3,,
17396677,51.4567949,-2.5787811,4,,
17396682,51.4574095,-2.580242,3,,
17396773,51.4631706,-2.5696284,4,,
17398458,51.4644943,-2.5732851,3,,
17398525,51.4632604,-2.5709508,6,,
17398564,51.4641608,-2.5719912,3,,
17398567,51.4649774,-2.5731807,3,,
17404482,51.4531632,-2.5842128,3,motorway_junction,
17404485,51.4542113,-2.5852982,3,,
17404756,51.4571798,-2.5844304,3,motorway_junction,
17404757,51.45579,-2.5840669,3,,
17404762,51.4559054,-2.5834728,3,,
17404766,51.4553881,-2.5838766,3,,
17404773,51.4558712,-2.5833771,3,,
17404775,51.4555578,-2.5832263,3,,
17404779,51.4554036,-2.5839115,3,,
17404792,51.4545615,-2.5863298,3,,
17404794,51.4550412,-2.586792,3,,
17404798,51.4555004,-2.5851759,5,,
17404805,51.4554587,-2.5848611,3,,
17404814,51.4546531,-2.585363,3,,
17404839,51.4554804,-2.5832586,3,,
17404938,51.4542885,-2.5838348,3,,
17405099,51.455416,-2.5849958,4,crossing,
17405115,51.4564576,-2.585497,3,,
17405536,51.4533903,-2.583838,4,,
17406719,51.4537595,-2.592285,3,,
17406721,51.4535698,-2.5932886,4,traffic_signals,
17406744,51.4546853,-2.5926152,2,,
17406745,51.4548932,-2.5926651,3,,
17406787,51.457689,-2.5919337,3,,
17406822,51.4565938,-2.5882945,3,,
17408409,51.4490598,-2.5819155,3,,
17408667,51.4495271,-2.5968207,3,,
17408759,51.4516509,-2.5927111,3,,
17408766,51.450381,-2.5927652,3,,
17476810,51.4602485,-2.5829821,3,,
17476811,51.4601204,-2.5824922,3,,
17476815,51.4597034,-2.5834552,3,,
17476816,51.4597824,-2.5840903,4,,
17476817,51.4594665,-2.5844447,3,,
17476820,51.45852,-2.5837298,4,,
17476821,51.458394,-2.5838056,4,traffic_signals,
17476831,51.4602364,-2.5823311,4,,
17476836,51.4608523,-2.5815743,3,,
17476842,51.4578227,-2.5844669,3,,
17476871,51.458379,-2.5840305,4,traffic_signals,
17476874,51.4590873,-2.5838576,3,,
17476875,51.4596178,-2.58406,4,crossing,
17486534,51.4552638,-2.5964974,4,,
17486537,51.4544241,-2.5968483,4,,
17486550,51.4543702,-2.5973574,3,,
17486553,51.4529361,-2.5978856,3,,
17486554,51.4523083,-2.5987135,3,,
17486555,51.4523627,-2.5993257,3,,
17487066,51.4507039,-2.6074577,4,,
17487067,51.4505911,-2.6078277,3,,
17487069,51.4507722,-2.6080926,3,traffic_signals,
17565122,51.4588906,-2.5699631,3,,
17565125,51.463061,-2.5710721,6,,
17565126,51.464055,-2.5715983,3,,
17565128,51.4635566,-2.5706789,5,,
17565130,51.4627768,-2.5713883,4,,
17565134,51.4611615,-2.573517,3,,
17565136,51.4603205,-2.5746537,3,,
17565430,51.4524688,-2.587334,3,,
17565433,51.4517706,-2.5876119,3,,
17565434,51.4407161,-2.5812699,3,,
17565437,51.4416142,-2.5787953,3,,
17565445,51.432047,-2.578492,3,,
17565516,51.4324657,-2.5745233,4,,
17565519,51.4327458,-2.5720487,3,,
17565520,51.4329338,-2.5708956,3,,
17565523,51.4334577,-2.5687208,3,,
17565524,51.4339334,-2.5672446,3,,
17565571,51.4337307,-2.5785248,3,,
17565572,51.4343107,-2.5789423,3,,
17565575,51.435917,-2.5810953,3,,
17565579,51.4370831,-2.5839198,3,,
17565803,51.4639254,-2.5703299,3,,
17565805,51.4651266,-2.5696854,3,,
17565810,51.4670314,-2.5683325,4,,
17565813,51.4678941,-2.5672449,3,,
17565814,51.4683182,-2.5665888,3,,
17565815,51.4688109,-2.5660276,3,,
17585126,51.4562142,-2.6080503,3,,
17585130,51.4560705,-2.6081676,4,traffic_signals,
17585135,51.4537869,-2.6100036,3,,
17585143,51.4551531,-2.6036209,3,,
17585146,51.4543815,-2.6026238,3,,
17585264,51.4576576,-2.6090601,3,,
17585265,51.4583249,-2.6089,3,,
17585267,51.460386,-2.6086217,3,,
17585269,51.4617614,-2.6086003,3,,
17585270,51.4624759,-2.6088535,4,,
17585271,51.4636003,-2.6092901,3,,
17585272,51.4645723,-2.6096842,3,,
17585274,51.4661039,-2.61113,3,,
17585275,51.4676443,-2.6125974,3,,
17641417,51.4528537,-2.5860517,3,,
17653676,51.4566339,-2.5622744,3,,
17653677,51.4568191,-2.5623404,3,,
17653679,51.4571712,-2.5626067,2,,
17653680,51.4578757,-2.5631192,4,,
17653681,51.4563447,-2.5630301,4,crossing,
17653682,51.4560484,-2.5637046,3,,
17653694,51.4591279,-2.5553916,3,,
17653696,51.4593877,-2.5537804,3,,
17653700,51.4595387,-2.5495804,3,,
17653701,51.4594809,-2.5490291,3,,
17653703,51.4594497,-2.5482777,3,,
17653705,51.4596325,-2.5473402,3,,
17653706,51.4597884,-2.5467163,3,,
17653707,51.459892,-2.5463084,3,traffic_signals,
17653709,51.4601104,-2.5446232,3,,
17653710,51.4603261,-2.5435526,3,,
17655809,51.4463211,-2.5610296,3,,
17655810,51.446466,-2.5609615,3,,
17655812,51.4465717,-2.5604213,3,,
17655813,51.4463676,-2.5601595,3,,
17655815,51.4460828,-2.5608098,3,,
17655817,51.4444272,-2.5592258,3,,
17655819,51.4447974,-2.5597027,3,,
17655820,51.4449776,-2.5591045,3,,
17655821,51.4448005,-2.5588326,3,,
17655827,51.4425747,-2.5738036,3,,
17655832,51.4428059,-2.5689117,3,,
17655834,51.4426507,-2.5656891,3,,
17655835,51.4424302,-2.5645937,3,,
17657954,51.4353576,-2.5526942,3,,
17657956,51.4356774,-2.5532203,3,,
17658304,51.441486,-2.5597637,4,traffic_signals,
17658313,51.4409535,-2.5597067,3,,
17658514,51.4407888,-2.5814692,3,,
17658516,51.4406509,-2.5815781,3,,
17659295,51.4691808,-2.5732794,3,,
17659358,51.4693334,-2.575442,3,,
17659491,51.4671775,-2.5826582,4,,
17659492,51.4665634,-2.5820983,4,,
17659512,51.4653183,-2.5833128,3,mini_roundabout,
17659515,51.4656863,-2.5816254,3,,
17660388,51.4694427,-2.5846727,4,,
17660389,51.4685595,-2.5833046,3,,
17660703,51.4597941,-2.5903755,3,,
17660715,51.4593056,-2.5902104,3,,
17660726,51.4591014,-2.5907591,3,,
17660730,51.4591928,-2.5912854,3,,
17660734,51.4593328,-2.5913827,3,,
17660736,51.4596465,-2.591211,3,,
17660738,51.45967,-2.5911398,3,,
17705173,51.4688484,-2.6235869,4,,
17705245,51.4594913,-2.6235259,4,,
17705246,51.4614446,-2.6250649,4,,
17705260,51.4602765,-2.6222838,3,,
17705266,51.4610684,-2.6209733,3,,
17705276,51.4619782,-2.6238907,3,,
17705279,51.4624935,-2.6229868,3,,
17705281,51.4619583,-2.6219818,3,,
17705291,51.463453,-2.6246896,4,,
17705327,51.4584054,-2.6235302,3,,
17705329,51.4592571,-2.6241123,3,,
17705331,51.4590079,-2.625217,3,,
17705333,51.4585306,-2.6248408,3,,
17705375,51.457476,-2.6245436,4,,
17705384,51.4561194,-2.6233804,3,,
17705412,51.4573861,-2.6227604,3,,
17705472,51.4565048,-2.6219235,3,,
17705478,51.4567006,-2.6200952,3,,
17705480,51.4569132,-2.6202613,3,,
17705485,51.4556594,-2.621326,3,,
17705487,51.4561138,-2.6196883,3,,
17705489,51.454929,-2.6189805,3,,
17705491,51.4544945,-2.6204678,3,,
17705539,51.4678335,-2.6206106,3,,
17705542,51.4664742,-2.6199999,3,,
18483009,51.4505521,-2.6036738,4,,
18483014,51.449154,-2.6032522,4,crossing,
18483296,51.4505097,-2.6059949,3,,
18483301,51.4498966,-2.6161388,3,,
18483309,51.4501881,-2.609837,3,,
18483652,51.4506178,-2.6023591,3,,
18483657,51.4514704,-2.5987349,3,,
19871231,51.4692343,-2.5594333,4,,
19871246,51.4694465,-2.5611893,3,,
19871248,51.4693403,-2.5602892,3,,
19871255,51.4606321,-2.5847166,3,,
19871260,51.4608379,-2.5860178,4,,
19871261,51.4612686,-2.586359,3,,
19871266,51.4612259,-2.585191,3,,
19871273,51.4613315,-2.5822897,3,,
19871274,51.4611473,-2.5828657,3,,
19875354,51.4645711,-2.5882767,3,,
19875356,51.4648913,-2.5873518,3,,
19875363,51.462375,-2.5860455,4,,
19875366,51.4619615,-2.5868757,3,,
19875367,51.4634284,-2.5870991,4,,
19875368,51.4639111,-2.5875944,4,,
19999041,51.4576822,-2.5928187,3,,
19999048,51.4590653,-2.5912752,4,crossing,
20000369,51.4563198,-2.5958888,4,,
20000370,51.456445,-2.595789,3,traffic_signals,
20942782,51.4430206,-2.5843246,4,,
20942784,51.444529,-2.5846573,3,,
20942785,51.4431412,-2.5783726,4,crossing,
20942787,51.4487939,-2.5905076,3,,
20942793,51.4481339,-2.5904135,3,,
21031938,51.4487363,-2.6185777,3,,
21031941,51.4484815,-2.6189914,3,,
21031942,51.4484901,-2.6192212,3,,
21031954,51.449037,-2.6219223,3,,
21031960,51.4510913,-2.6253155,3,,
21031961,51.4504209,-2.6247636,3,,
21031966,51.4501133,-2.6243734,3,motorway_junction,
21032118,51.4440959,-2.6226891,3,,
21032139,51.4488969,-2.6223149,3,motorway_junction,
21032144,51.4452155,-2.5912559,3,,
21032149,51.4458096,-2.6009595,3,,
21032152,51.4462924,-2.6059438,3,,
21032156,51.4458409,-2.6115566,4,crossing,
21032169,51.4444217,-2.6163938,3,,
21032174,51.4442762,-2.6198963,3,,
21032189,51.4440618,-2.6235882,3,,
21032192,51.4438696,-2.6234673,3,,
21032305,51.44417,-2.6225678,3,,
21032309,51.4431524,-2.6227653,3,,
21032311,51.4448293,-2.623053,3,motorway_junction,
21032616,51.4523646,-2.5983834,3,,
21032620,51.4579162,-2.5929344,4,,
21032624,51.4573199,-2.5951546,3,,
21032625,51.4571877,-2.5954039,3,,
21032678,51.4420023,-2.6236144,3,motorway_junction,
21037659,51.4423564,-2.5957626,3,,
21037661,51.4433936,-2.5944379,3,,
21037662,51.443844,-2.5938419,3,,
21037663,51.4447476,-2.5927252,4,,
21037664,51.4406317,-2.5961721,3,,
21037666,51.4377325,-2.6000976,5,,
21037667,51.439651,-2.600839,4,traffic_signals,
21037670,51.4359874,-2.6063345,3,,
21037675,51.4322394,-2.6115375,3,,
21037679,51.4659092,-2.6197504,3,,
21037680,51.4651244,-2.6187318,3,,
21037682,51.464272,-2.6180829,3,,
21037683,51.4638118,-2.6176327,3,,
21037684,51.4633918,-2.6186675,3,,
21037685,51.4657023,-2.6211107,3,,
21037686,51.4629215,-2.6197471,3,,
21037691,51.4546515,-2.6199461,3,,
21037692,51.4558143,-2.6207935,3,,
21042461,51.4493198,-2.6001487,1,,
21238592,51.459442,-2.5880591,3,,
21256374,51.4582829,-2.5680762,3,,
21257281,51.4579941,-2.5658355,3,,
21257282,51.45797,-2.5643796,3,crossing,
21257294,51.4689111,-2.5497999,4,,
21257296,51.4673396,-2.5500286,3,,
21257299,51.4649874,-2.550449,3,,
21257301,51.4638264,-2.5510102,3,,
21257302,51.4633228,-2.5521861,3,,
21257304,51.462905,-2.5532672,4,,
21257305,51.4627589,-2.5535855,4,,
21257306,51.4623681,-2.553917,3,,
21257307,51.4620969,-2.5539383,4,traffic_signals,
21257308,51.461839,-2.5537837,3,,
21257313,51.4598775,-2.5509666,3,,
21257343,51.4686371,-2.578671,3,,
21257345,51.4689027,-2.5781673,3,,
21257362,51.4683938,-2.5831535,3,,
21257368,51.4643495,-2.5892327,3,,
21257370,51.4663381,-2.5877714,3,,
21257371,51.4665789,-2.5872527,3,,
21257375,51.4677806,-2.5846135,3,,
21308641,51.4557326,-2.5860298,3,,
21308642,51.4556963,-2.5868153,3,,
21308646,51.4558062,-2.5860426,3,,
21308651,51.4562586,-2.5864356,3,,
21308652,51.4562413,-2.5866413,3,,
21308656,51.4561954,-2.5872768,3,,
21308657,51.4560179,-2.587655,3,,
21308660,51.4541458,-2.5920761,3,,
21308700,51.4559661,-2.5888505,3,,
21308701,51.4560196,-2.5886842,3,,
21308703,51.4556472,-2.5887902,4,,
21309273,51.4555932,-2.5889527,4,,
21309274,51.4551155,-2.5905829,3,,
21309275,51.4552472,-2.5906869,3,,
21309339,51.4562034,-2.5879854,3,,
21309340,51.4560308,-2.5880181,3,,
21309349,51.4565357,-2.5864293,3,,
21309350,51.4565355,-2.5867816,3,,
21309353,51.456086,-2.588542,3,,
21309354,51.4561923,-2.588666,3,,
21309355,51.4561318,-2.5889062,3,,
21309356,51.4560806,-2.5888724,3,,
21309358,51.4563023,-2.58767,3,,
21309359,51.4563393,-2.5881319,3,,
21309361,51.4562973,-2.5878978,3,,
21309370,51.4565773,-2.5868428,3,,
21309373,51.4562416,-2.587828,3,,
21309420,51.4559128,-2.5897423,3,,
21309421,51.4557828,-2.5896514,3,,
21309424,51.4552086,-2.5899878,3,,
21309425,51.4551649,-2.5901381,3,,
21309428,51.4552098,-2.5902491,3,,
21309429,51.4552637,-2.5902978,3,,
21309430,51.4553391,-2.5903572,3,,
21309431,51.4556923,-2.5905496,3,,
21309439,51.4547115,-2.5913108,3,,
21309440,51.4545784,-2.5911057,3,,
21309445,51.4545323,-2.5910253,3,,
21309446,51.4547288,-2.5906894,3,,
21309447,51.4543812,-2.5912666,3,,
21309448,51.4554607,-2.5859985,3,,
21309452,51.464229,-2.5897288,3,,
21309454,51.4657899,-2.5905082,4,,
21309458,51.4678002,-2.5916409,3,,
21309460,51.4688637,-2.5929024,3,,
21309462,51.4684193,-2.5939727,3,,
21309748,51.4632387,-2.5898705,3,,
21309749,51.4620041,-2.5903385,3,traffic_signals,
21309750,51.4608348,-2.5911007,3,,
21309752,51.4669579,-2.5949191,3,,
21309755,51.4653222,-2.5961008,4,,
21309756,51.4644759,-2.5964132,3,,
21309758,51.4633493,-2.5972457,3,,
21309760,51.4617599,-2.5978486,3,,
21309761,51.4608446,-2.5981117,3,,
21309820,51.4628554,-2.5899541,3,,
21309821,51.4622222,-2.5910172,4,,
21309822,51.4628128,-2.5900655,3,,
21309823,51.4631618,-2.5908505,3,,
21309828,51.4624023,-2.6039869,3,,
21310297,51.4605204,-2.5982569,3,,
21310471,51.4505466,-2.5669838,3,,
21310473,51.4515391,-2.5602391,3,,
21310474,51.4519069,-2.5571763,3,,
21310490,51.4523669,-2.5534081,3,,
21310498,51.4541833,-2.5526908,3,,
21310508,51.4553169,-2.551606,3,,
21310516,51.4577653,-2.5520307,4,,
21310526,51.4592614,-2.5509886,3,,
21310528,51.457565,-2.5494523,4,,
21310530,51.4576277,-2.5486215,3,,
21310532,51.4576915,-2.5478847,3,,
21310552,51.4577746,-2.5471395,3,,
21310554,51.4578902,-2.5464177,3,,
21310565,51.4592992,-2.5503083,3,,
21310567,51.4596327,-2.5502659,3,,
21310571,51.4583695,-2.5498021,3,,
21310575,51.4589467,-2.5490498,3,,
21310582,51.4591072,-2.5477645,3,,
21310583,51.4594865,-2.5479433,3,,
21310589,51.4586708,-2.5475588,3,,
21310591,51.4585731,-2.5482894,3,,
21310599,51.4582209,-2.5439995,3,,
21366795,51.4551544,-2.5510625,3,,
21529850,51.4533916,-2.5960855,4,,
21529852,51.4483091,-2.6186569,4,crossing,
21529854,51.4474046,-2.6188785,3,,
21529875,51.4461809,-2.6165533,3,,
21529878,51.4465969,-2.6129762,3,,
21529879,51.4466757,-2.6114764,3,,
21529880,51.4468789,-2.6088702,3,,
21529881,51.4469063,-2.6084958,3,,
21529884,51.4469955,-2.6060017,3,,
21529891,51.4462656,-2.597255,3,,
21529893,51.4468887,-2.5966468,3,,
21529896,51.4477172,-2.5967429,3,,
21529900,51.4470181,-2.6116957,3,,
21529901,51.4474885,-2.6120351,3,,
21529902,51.4479558,-2.6123008,3,,
21529903,51.4473503,-2.6139995,4,,
21529905,51.4469317,-2.613516,4,,
21529906,51.4468076,-2.6123547,3,,
21529907,51.4475348,-2.6093433,3,,
21529910,51.4477262,-2.6092725,3,,
21529912,51.4479835,-2.6097669,3,,
21529916,51.4480017,-2.6078513,3,,
21529920,51.4555065,-2.6244313,3,,
21529921,51.4553017,-2.6249706,3,,
21529926,51.4537565,-2.6251608,3,,
21529929,51.4529636,-2.6242924,3,,
21529930,51.4527548,-2.6236256,3,,
21529932,51.4529178,-2.6224557,3,,
21529933,51.4523435,-2.6227242,3,,
21529934,51.4520867,-2.6226988,3,,
21529937,51.4512371,-2.622668,3,,
21529938,51.4510493,-2.6228473,3,,
21529940,51.4503612,-2.6232373,3,,
21529943,51.4578055,-2.6205029,3,,
21529945,51.4572955,-2.6202633,4,,
21529949,51.4582584,-2.6183449,4,,
21529953,51.4570278,-2.6185429,4,,
21529954,51.4572193,-2.617796,4,,
21529957,51.4577779,-2.6181588,3,,
21529962,51.456834,-2.6200299,3,,
21529963,51.4545312,-2.6186736,3,,
21529964,51.4542538,-2.6184,3,,
21529969,51.4530978,-2.6150674,3,,
21529973,51.452784,-2.612908,3,,
21529976,51.4527937,-2.6112858,3,,
21529979,51.45603,-2.6061938,4,,
21529980,51.4555842,-2.6063729,3,,
21529981,51.4552697,-2.6048738,3,,
21529982,51.4547275,-2.6056458,3,,
21530090,51.4407074,-2.6249828,3,,
21531880,51.4458274,-2.6116993,3,,
21531882,51.4459337,-2.6117383,1,,
21531883,51.446188,-2.5993264,4,traffic_signals,
21531884,51.4455782,-2.5996439,4,traffic_signals,
21531981,51.4533116,-2.6248189,3,,
21531984,51.4576831,-2.6210835,4,,
21531985,51.4590139,-2.6147769,3,,
21531986,51.4585766,-2.6166254,3,,
21591885,51.4660458,-2.5874363,3,,
21591887,51.4661095,-2.5868887,3,,
21591894,51.4667889,-2.5834245,3,,
21591895,51.4669494,-2.5831258,3,,
21591904,51.4677954,-2.5773031,3,,
21591905,51.4673834,-2.5770336,3,,
21591906,51.4673342,-2.5765411,3,,
21591907,51.4672273,-2.5758638,3,,
21591908,51.4671559,-2.5754063,3,,
21591920,51.4690325,-2.5767799,3,,
21591921,51.4691725,-2.5761337,3,,
21591965,51.4632806,-2.5852504,3,,
21591966,51.4627431,-2.5863995,4,,
21591967,51.4621417,-2.5876224,3,,
21591973,51.4643714,-2.5815125,3,,
21659704,51.4690759,-2.5841449,4,,
21659712,51.4663919,-2.5882955,3,,
21659714,51.4666563,-2.5887112,3,,
21659717,51.4675703,-2.5875225,3,,
21659764,51.4681745,-2.5893774,3,,
21659883,51.4622481,-2.5977766,3,,
21659887,51.4617743,-2.5994813,3,,
21659895,51.4684463,-2.5964191,3,,
21672657,51.453402,-2.5692149,3,,
25280227,51.4603748,-2.5884195,5,,
25280228,51.4598654,-2.5882067,4,,
25280229,51.4599989,-2.5873836,5,,
25280231,51.4603664,-2.5856936,3,,
25280232,51.4605083,-2.5875965,4,,
25932474,51.46003,-2.6198576,3,,
25932476,51.4591726,-2.6188488,3,,
25954683,51.4540869,-2.624088,3,,
25954684,51.4546638,-2.6221358,3,,
25954685,51.4550051,-2.6208632,3,,
25954686,51.4553115,-2.6210895,3,,
25954687,51.4549245,-2.6223175,3,,
25954688,51.4543538,-2.6242826,3,,
25954691,51.4547015,-2.624606,3,,
25954697,51.4558726,-2.6215412,3,,
25954699,51.4552845,-2.6225753,1,,
25954702,51.4539482,-2.6198533,3,,
25954704,51.453547,-2.6216001,3,,
25954707,51.4528675,-2.6193363,3,,
25954710,51.4536029,-2.6172897,3,,
25954711,51.4527193,-2.6178949,3,,
25954712,51.4527524,-2.6174622,3,,
25954715,51.4529199,-2.6152464,3,,
25991704,51.4627184,-2.6167904,3,,
25991705,51.461355,-2.616168,3,,
25991706,51.4582243,-2.6139398,3,,
25991707,51.4576806,-2.6126586,4,mini_roundabout,
26009718,51.4564127,-2.6258565,3,,
26009723,51.4559577,-2.6243999,3,,
26009725,51.4562128,-2.6254016,3,,
26009730,51.4559703,-2.625327,4,crossing,
26009740,51.4573636,-2.6245039,4,,
26009742,51.4555261,-2.6193465,3,,
26009744,51.4552151,-2.6185944,3,,
26009746,51.4553609,-2.6175031,4,,
26009748,51.4560625,-2.6161271,3,,
26009749,51.454848,-2.6163304,3,,
26009751,51.4551077,-2.6190976,3,,
26009757,51.4564624,-2.6168776,3,,
26009758,51.453315,-2.6161865,3,,
26009770,51.4553139,-2.6180471,3,,
26011712,51.4502098,-2.5983584,3,,
26011713,51.4500228,-2.5975061,4,,
26016384,51.4571974,-2.6214731,4,,
26016385,51.4570608,-2.6208559,4,,
26016386,51.4573676,-2.6225058,3,,
26016387,51.4572312,-2.6206183,4,,
26016388,51.4570446,-2.6227178,4,,
26019671,51.4602414,-2.6223344,3,,
26020561,51.4533277,-2.6148596,3,,
26070169,51.4553563,-2.6146084,3,,
26070171,51.4554114,-2.6145184,3,,
26070172,51.4555685,-2.6147229,3,,
26070175,51.4548989,-2.6139418,3,,
26070177,51.4536788,-2.6135546,3,,
26070181,51.4535756,-2.6136133,3,,
26070185,51.4557871,-2.6127024,3,,
26070189,51.4564638,-2.6138767,3,,
26070190,51.4565757,-2.6137667,3,,
26070191,51.4563085,-2.6129075,3,,
26070193,51.4559525,-2.6117855,3,,
26070194,51.4558041,-2.6113549,3,,
26070196,51.4557008,-2.6110306,3,,
26070197,51.4566112,-2.6102793,3,,
26070198,51.456874,-2.6110795,3,,
26070200,51.4574036,-2.6111968,3,,
26070201,51.4575258,-2.6118572,3,,
26070202,51.4575593,-2.6088893,3,,
26070205,51.4564887,-2.6092165,3,,
26070206,51.4567769,-2.609944,3,,
26070207,51.4571742,-2.6086848,3,,
26070209,51.4543686,-2.6133869,3,,
26070211,51.453196,-2.6139884,3,,
26070212,51.4533649,-2.6136679,3,,
26070214,51.4537639,-2.6131207,3,,
