,y,x,street_count,highway,ref
21578144,-37.8257788,144.9368424,3,,
26034526,-37.8143982,144.9547093,4,,
26034533,-37.8139532,144.9603165,4,traffic_signals,
26034534,-37.814661,144.9578571,4,traffic_signals,
26034544,-37.8166411,144.9587215,4,,
26034576,-37.8056297,144.9507334,4,,
26034577,-37.8065107,144.9512027,3,,
26034627,-37.8072469,144.9534385,4,,
26034662,-37.8098683,144.9666843,4,traffic_signals,
26034663,-37.8091572,144.9691182,4,traffic_signals,
26034664,-37.8084183,144.9716133,4,,
26034668,-37.8093421,144.9720466,4,,
26034669,-37.8108078,144.9671114,4,,
26034670,-37.8100861,144.9695403,4,,
26034671,-37.8103791,144.9725428,4,,
26034672,-37.8111318,144.9700291,4,traffic_signals,
26034673,-37.8118486,144.9675849,4,traffic_signals,
26051948,-37.8150464,144.9718458,4,traffic_signals,
26051949,-37.815766,144.9693868,4,,
26051950,-37.8130912,144.9709361,4,traffic_signals,
26051952,-37.8138092,144.968476,4,traffic_signals,
26476632,-37.8235275,144.9308515,3,motorway_junction,2A/2B
26476659,-37.8244946,144.9306697,3,motorway_junction,1E/1W
26680057,-37.8109934,144.939597,3,,
26680059,-37.8115894,144.9407833,3,,
30220442,-37.8043201,144.9421534,4,,
30220444,-37.8072513,144.9689086,4,,
30220684,-37.8090445,144.9856317,6,,
30220693,-37.7937112,144.98518,4,,
30220696,-37.7940591,144.985124,4,traffic_signals,
30220699,-37.7906522,144.9858288,4,crossing,
30240836,-37.8015308,144.9575289,3,,
30286983,-37.8092764,144.9319488,4,,
30286987,-37.8095985,144.9345653,3,,
30287221,-37.7932149,144.9656998,3,,
30287226,-37.792525,144.9680972,3,,
30287236,-37.79337,144.9652479,3,,
30287315,-37.8007831,144.9670003,4,traffic_signals,
30287316,-37.8028938,144.9666338,4,,
30287324,-37.8070773,144.9672788,4,,
30287325,-37.8070938,144.9674392,4,,
30287383,-37.8049958,144.9676387,4,,
30287386,-37.8028681,144.967985,3,,
30287388,-37.7961971,144.9691437,4,,
30287400,-37.7962149,144.9693027,4,,
30287401,-37.8029034,144.968188,3,,
30287404,-37.8073976,144.9672704,3,,
30287405,-37.8027729,144.9666549,4,,
30287406,-37.8031905,144.9695871,3,,
30287410,-37.80307,144.9681468,3,,
30287411,-37.8030567,144.9679582,3,,
30287414,-37.803095,144.9696036,3,,
30287457,-37.7999858,144.9746427,3,,
30287458,-37.8001943,144.9765776,3,,
30287459,-37.8003613,144.978131,3,,
30287460,-37.8005661,144.9765117,3,,
30287462,-37.8014117,144.9761818,3,,
30287463,-37.7934516,144.9793017,4,,
30287464,-37.8057435,144.9772178,4,traffic_signals,
30287465,-37.8081175,144.9768623,4,,
30287469,-37.7998088,144.9782231,4,,
30287470,-37.801226,144.9838843,3,,
30287471,-37.8006202,144.9780854,3,,
30287473,-37.7967357,144.9787445,4,,
30287474,-37.7973495,144.9845512,3,,
30467776,-37.7899595,144.9589146,4,,
30467855,-37.808357,144.9553745,3,,
30467863,-37.8085474,144.955341,3,,
30942256,-37.8054874,144.9429733,4,,
30942258,-37.807157,144.9469857,4,,
30942260,-37.8078164,144.9479028,4,,
30942261,-37.8084721,144.9485629,4,,
30942262,-37.8092635,144.9492642,4,,
30942264,-37.8105739,144.9503021,3,,
30942265,-37.8111115,144.9504044,4,,
30942440,-37.8049084,144.9348021,3,,
30942487,-37.8046285,144.9351819,4,,
30942488,-37.8047445,144.9351845,4,crossing,
30942766,-37.8050909,144.9479638,3,,
30942794,-37.8055485,144.9487132,4,,
30942795,-37.8063868,144.9497952,4,,
30942992,-37.8071849,144.95067,4,,
30942993,-37.808163,144.9515365,4,,
30943323,-37.8021157,144.9416183,3,,
30943324,-37.8037693,144.9564598,4,,
30943325,-37.8048493,144.9662942,4,,
30943326,-37.8050106,144.9677953,4,,
30943327,-37.8051695,144.9692462,3,,
30944137,-37.8097653,144.9782657,4,,
30945324,-37.8080098,144.9758274,3,,
30945575,-37.8082903,144.9785409,4,,
30945662,-37.8121224,144.9778747,4,,
30947459,-37.8020641,144.9653643,1,,
31401438,-37.7900499,144.9593226,3,,
31401439,-37.7926259,144.9585998,4,,
31402943,-37.7941294,144.9649128,4,,
31402944,-37.7944673,144.9649917,3,,
31402955,-37.7973574,144.9689429,4,traffic_signals,
31402956,-37.797253,144.9689592,4,traffic_signals,
31402957,-37.7972689,144.9691145,4,traffic_signals,
31402958,-37.7973715,144.9690975,4,traffic_signals,
31477168,-37.7983344,144.9784699,4,traffic_signals,
31477169,-37.7989598,144.9842738,4,traffic_signals,
32193501,-37.7919847,144.9583224,4,,
32193504,-37.7896549,144.9573533,5,,
32218456,-37.7964584,144.9512773,4,,
33085559,-37.8103387,144.9570621,3,,
33085575,-37.810947,144.9573376,3,,
33085576,-37.8111049,144.9567859,3,,
33236904,-37.7895631,144.9456302,3,,
33236918,-37.7899072,144.9585814,4,,
33237129,-37.7896894,144.9553487,3,,
33237142,-37.7926802,144.9542028,4,,
33237146,-37.7915605,144.951711,3,,
33237147,-37.7909184,144.951574,3,,
33237149,-37.7902305,144.9517621,3,,
33238452,-37.8238054,144.9624781,4,,
33238480,-37.8002488,144.9624289,3,traffic_signals,
33238497,-37.7995297,144.9551395,4,,
33238507,-37.801099,144.969947,3,,
33238508,-37.8009418,144.9684772,4,traffic_signals,
33238509,-37.8009259,144.9683291,4,traffic_signals,
33238670,-37.7975368,144.970553,4,traffic_signals,
33239385,-37.793127,144.979354,4,,
33240733,-37.7917797,144.9504071,5,,
33240755,-37.7908624,144.9501966,4,,
33240757,-37.7895089,144.9504451,3,,
33240854,-37.7911459,144.9496366,3,,
33317567,-37.7982915,144.9490263,3,,
33317568,-37.8028506,144.9482148,4,,
33317569,-37.7966903,144.9510484,4,,
33318170,-37.7968994,144.9566249,4,,
33318175,-37.7967408,144.9553511,4,,
33318176,-37.7954849,144.9555233,3,,
33318206,-37.7970417,144.9577027,3,,
33318246,-37.7957435,144.9578739,3,,
33318284,-37.7944772,144.9580323,3,,
33318739,-37.7942892,144.9652694,3,,
33318751,-37.7959299,144.966564,3,,
33318752,-37.7965708,144.9671479,3,,
33318779,-37.7956244,144.964799,3,,
33318801,-37.795759,144.9661827,3,,
33318861,-37.7974278,144.9705742,4,traffic_signals,
33318862,-37.7926313,144.9714012,4,,
33318866,-37.792518,144.971424,4,,
33366754,-37.8099175,144.9360476,3,,
33366858,-37.809483,144.936146,3,,
33567663,-37.7941806,144.9696529,4,,
33567664,-37.7941611,144.9694823,3,,
33567668,-37.7924638,144.9697905,3,,
33567669,-37.7924768,144.96995,3,,
33567670,-37.7923484,144.9698055,3,,
33567671,-37.7923653,144.9699606,3,,
33675543,-37.8107719,144.9566333,1,,
33675553,-37.8089944,144.9580379,3,,
33675555,-37.8089013,144.9578421,4,,
33675617,-37.8092556,144.9576512,3,,
33675682,-37.8067516,144.9643373,4,,
34157905,-37.807237,144.9687697,4,,
34160610,-37.8051543,144.9691048,4,,
34160613,-37.8031755,144.9694427,4,,
34160616,-37.803081,144.9694595,4,,
34160619,-37.8010831,144.9697994,4,,
34160623,-37.7975194,144.9704072,4,traffic_signals,
34160626,-37.7974116,144.9704252,4,traffic_signals,
34160648,-37.7926191,144.971282,4,,
34160669,-37.7925081,144.9713079,4,,
34633426,-37.8068643,144.954233,3,,
34765866,-37.7927126,144.9481645,3,,
34773407,-37.7897134,144.9430198,3,,
34909156,-37.8008327,144.9485649,4,,
35285652,-37.8032925,144.9556567,3,,
35285653,-37.8077563,144.9546505,3,,
35285670,-37.8009797,144.9499152,4,,
35354279,-37.8081472,144.9538488,4,,
35354783,-37.8079445,144.9519627,4,,
35365668,-37.798851,144.9502891,4,,
35523904,-37.8019922,144.9540705,3,,
35523908,-37.8005494,144.9559005,3,,
35523916,-37.8012002,144.9567055,4,,
35523917,-37.7997293,144.954878,4,,
35523921,-37.802349,144.9558335,3,,
35524093,-37.8003117,144.9519604,4,,
35524096,-37.7988689,144.9537921,3,,
35524331,-37.7995473,144.9510081,4,,
35524350,-37.7981022,144.9528266,3,,
35525779,-37.7986885,144.9489351,4,,
35526312,-37.7969653,144.9472959,3,,
35526313,-37.798479,144.9469172,3,,
36818752,-37.8273367,144.9526874,3,,
36818765,-37.8273583,144.9623883,3,motorway_junction,W1
36819257,-37.8269983,144.9504684,3,motorway_junction,W4/W5
36820470,-37.827532,144.9621054,4,,
36821291,-37.8237214,144.9625764,4,,
36821471,-37.8272751,144.9660584,4,crossing,
36821617,-37.8267366,144.9656893,4,,
36821623,-37.8252641,144.9644767,3,,
36822339,-37.8204917,144.9577044,4,crossing,
36822688,-37.8274184,144.9638464,3,,
36822692,-37.8276191,144.9626561,3,,
36822694,-37.8277254,144.962301,4,,
36822767,-37.8280235,144.9626075,3,,
36822775,-37.8272593,144.9618197,3,,
36822791,-37.8273182,144.9620733,4,crossing,
36822794,-37.8269506,144.9629478,3,,
36822805,-37.8287398,144.962977,3,,
36822913,-37.8276845,144.9534936,3,motorway_junction,W3
36823151,-37.8264387,144.9474653,4,,
36823171,-37.822368,144.9502237,4,crossing,
36823184,-37.8179918,144.9503443,4,,
36823340,-37.8267571,144.9471723,3,,
36823341,-37.8269236,144.9470669,3,,
36823399,-37.8275246,144.9470184,3,,
36824717,-37.8252535,144.945293,3,,
36824718,-37.825202,144.9448125,3,,
36824725,-37.8246915,144.9429877,3,,
36824729,-37.8250795,144.9444951,3,,
36824731,-37.8252017,144.9460703,3,,
36825302,-37.8253658,144.9462964,4,,
36825305,-37.8252603,144.946641,3,,
36825328,-37.8253974,144.9458716,4,crossing,
36825329,-37.8253029,144.9457215,3,,
36825372,-37.82743,144.9617067,3,,
39686140,-37.7977131,144.9515414,1,,
39686152,-37.7973649,144.9518981,3,,
39686195,-37.7981892,144.9509549,3,,
39686227,-37.797947,144.9504477,3,,
39686259,-37.7973552,144.9507142,3,,
39686276,-37.7979148,144.9506173,3,,
39686296,-37.7977031,144.9501241,3,,
39686336,-37.7978052,144.9504752,4,,
39686351,-37.7988804,144.9504265,3,,
39690796,-37.7964211,144.9507191,4,,
39690812,-37.7973476,144.9501856,3,,
40846867,-37.7977345,144.9528834,3,,
41666052,-37.8144407,144.933804,3,motorway_junction,3
41666062,-37.8068482,144.9332945,3,,
41666096,-37.793928,144.9361279,3,motorway_junction,6
41667991,-37.8095918,144.9359961,4,,
41667993,-37.8096711,144.9364229,3,,
41675623,-37.8143628,144.9442985,3,,
41675688,-37.8241445,144.9526853,3,,
41675697,-37.8216457,144.9602527,3,,
41675699,-37.8213004,144.9612082,6,,
41675706,-37.8201849,144.9650868,6,,
41675719,-37.8196406,144.9718373,3,,
41675727,-37.8218264,144.9749186,4,,
41675732,-37.8234185,144.9769104,4,,
41675737,-37.8251818,144.9785879,3,,
43251976,-37.8049814,144.9482374,3,,
52452407,-37.8003421,144.9367102,3,motorway_junction,4
52452483,-37.8049387,144.9372684,3,,
52504539,-37.8041264,144.9348452,3,motorway_junction,3
52504605,-37.8091372,144.9357757,3,,
52506648,-37.8094899,144.9362811,4,crossing,
52510917,-37.8092865,144.9320647,4,,
52593421,-37.8042068,144.9493511,3,,
52599802,-37.804397,144.952318,3,,
52599838,-37.8045856,144.9554473,3,,
52599856,-37.8046076,144.9492808,3,,
52599866,-37.8026645,144.9557819,3,,
52600095,-37.8026977,144.9561079,3,,
52600120,-37.8023661,144.9620569,4,,
52600129,-37.8020987,144.959614,4,,
52600150,-37.8023724,144.9595655,3,,
52600156,-37.7998614,144.9588099,1,,
52600161,-37.8019703,144.9584927,4,,
52600163,-37.8041168,144.9594984,4,,
53132171,-37.7994433,144.9530614,3,,
53132174,-37.7992327,144.9533335,4,,
53132178,-37.7984605,144.9523727,4,,
53132183,-37.7997355,144.9526937,4,,
53132186,-37.7989639,144.9517413,4,,
53133025,-37.7999154,144.9536459,3,,
53133031,-37.7993369,144.9543815,3,,
53246100,-37.7894008,144.9456214,4,,
53246105,-37.7893534,144.946156,3,,
53246122,-37.7894275,144.9450023,3,,
53857533,-37.7899317,144.957388,4,crossing,
53865717,-37.7898103,144.9585906,4,,
53865740,-37.7898463,144.9589293,4,,
53932731,-37.8010389,144.9565145,3,,
54392200,-37.7994451,144.9488076,4,,
54392209,-37.7992696,144.9502276,3,,
54396941,-37.8000231,144.9487066,3,,
54396946,-37.800171,144.9500507,3,,
54396965,-37.8018067,144.9456149,3,,
54396972,-37.801585,144.9484349,3,,
54396984,-37.8021345,144.9483393,4,,
54397000,-37.8020591,144.9476939,3,,
54397007,-37.8018876,144.9462257,3,,
54397028,-37.8024032,144.9476267,3,,
54398922,-37.8013539,144.9463284,3,,
54398934,-37.8015157,144.9478034,3,,
54399667,-37.8019318,144.9483738,3,,
54399736,-37.8020834,144.9497184,4,,
54399741,-37.8022912,144.9496807,4,,
54401918,-37.8009345,144.9527542,4,,
54401926,-37.800495,144.9533276,1,,
54402747,-37.8012572,144.9539598,1,,
54404475,-37.7994261,144.9494576,3,,
54404478,-37.8001094,144.9494535,3,,
54405148,-37.8003413,144.9514547,4,,
54552158,-37.8211135,144.9837833,1,,
54552187,-37.8197522,144.9850319,1,,
54562179,-37.8209866,144.9761296,3,,
54562207,-37.8170223,144.9731325,3,,
55118232,-37.7921187,144.9599691,3,,
55118234,-37.7923263,144.9601257,3,,
55118286,-37.7954969,144.9584107,3,,
55722470,-37.8076936,144.9580821,3,,
55723357,-37.8087251,144.9579066,4,crossing,
55839094,-37.8281889,144.9848795,3,,
55859649,-37.8049759,144.9832398,3,,
55859661,-37.8053199,144.9862758,4,,
60072263,-37.8206591,144.9567411,3,,
60072264,-37.8211396,144.9552063,4,,
60088844,-37.8215034,144.9863502,3,,
60088857,-37.8207735,144.985111,3,,
60088893,-37.8209705,144.9849661,3,,
60089235,-37.820666,144.980647,1,,
60095043,-37.8184476,144.9856361,3,,
60095429,-37.8232695,144.9783224,4,,
60096109,-37.816933,144.9833196,5,,
60096157,-37.8181237,144.9850794,4,,
60096189,-37.8183093,144.9786987,4,,
60096193,-37.8164393,144.978935,4,,
60096323,-37.8216538,144.9838544,3,,
60096370,-37.8186027,144.9817283,3,,
60096380,-37.8188913,144.9813751,4,,
60096663,-37.8167479,144.9822729,3,,
60096667,-37.8170884,144.9851417,4,,
60096724,-37.8185264,144.9859887,4,,
60096725,-37.8186045,144.9859208,4,,
60096788,-37.8189805,144.9855462,4,,
60096789,-37.8190949,144.986234,4,,
60096860,-37.8184834,144.972258,4,,
60097600,-37.8151327,144.9449192,4,,
60317210,-37.8260324,144.9670635,3,,
60317211,-37.8258009,144.968086,3,,
60317254,-37.8259453,144.9681321,3,motorway_junction,W1/W2
60653700,-37.8135176,144.9442899,4,traffic_signals,
60653705,-37.8189307,144.946722,4,,
60653706,-37.817899,144.9502679,4,,
60653707,-37.8178646,144.9505202,4,,
60653714,-37.8190274,144.9467608,4,,
60653715,-37.8190658,144.9466291,4,,
60653717,-37.8141018,144.9444699,4,crossing,
60653725,-37.8128719,144.9429991,4,,
60653731,-37.8145317,144.9382023,4,crossing,
60653733,-37.8127644,144.9428115,4,,
60653735,-37.8127914,144.9432898,4,,
67754307,-37.7944508,144.9304357,3,,
67755450,-37.7936127,144.9289351,4,,
67761590,-37.7906026,144.9286166,4,,
67762203,-37.7921595,144.9287838,4,,
67762950,-37.7930957,144.9288955,3,,
67770648,-37.7938603,144.9289072,3,,
67770838,-37.7939204,144.9288967,3,,
67770927,-37.7940158,144.9303042,3,,
67771019,-37.7934337,144.9301539,3,,
67804740,-37.7920771,144.9292629,4,,
67804744,-37.790474,144.9294354,3,,
67804747,-37.7919943,144.9298099,3,,
67804769,-37.7899068,144.9292861,3,,
76459258,-37.8093185,144.9339512,3,,
76459280,-37.8102511,144.9321029,3,,
76459296,-37.8090984,144.9319567,4,,
76459302,-37.8098685,144.9318483,3,,
76461456,-37.7948751,144.9358874,3,,
84296333,-37.7942689,144.9288423,4,,
86674159,-37.7951761,144.9366455,3,,
86675324,-37.7945097,144.9309481,3,,
86679359,-37.7903165,144.9308127,1,,
86684221,-37.7927463,144.9309295,1,,
86685830,-37.7912072,144.9341326,3,,
86685976,-37.7916766,144.9347678,3,,
86686545,-37.7916016,144.9340612,4,,
86687446,-37.7915125,144.9332219,4,,
86687656,-37.7914243,144.932392,4,,
86687998,-37.7946138,144.9318641,3,,
86688443,-37.7912579,144.9308954,3,,
86688712,-37.791181,144.9302146,3,,
86688728,-37.7905718,144.9300794,3,,
86690319,-37.7907472,144.9316563,3,,
86691030,-37.7912805,144.9315596,3,,
86691031,-37.7913436,144.9316309,3,,
86691032,-37.7914215,144.9315373,3,,
86691034,-37.7913216,144.9314585,3,,
86691798,-37.7898313,144.931728,3,,
86691800,-37.7897963,144.931817,3,,
86691802,-37.7899405,144.9318027,3,,
86692970,-37.7898361,144.9318888,3,,
86692971,-37.7899118,144.9318799,3,,
86692973,-37.7898963,144.9317223,3,,
86708728,-37.7896412,144.9332048,3,,
86709375,-37.7897639,144.9343892,3,,
86709530,-37.7897234,144.9339812,3,,
86710262,-37.7895489,144.9323386,3,,
86710266,-37.7895956,144.9327846,4,,
86710268,-37.7896805,144.9335875,4,,
86710740,-37.7913833,144.9320056,3,,
89531904,-37.8037458,144.9562235,4,,
89538018,-37.8020367,144.9565557,3,,
91963215,-37.8112303,144.9718415,1,,
91963255,-37.8109156,144.9719503,1,,
92130447,-37.8126764,144.9430571,4,,
92138348,-37.8201555,144.948499,3,,
92138359,-37.8185297,144.9484484,4,,
92139159,-37.8184922,144.948613,4,,
92140671,-37.8184062,144.9485331,4,,
92141608,-37.8196438,144.9477922,2,,
92141618,-37.8189026,144.9471781,3,,
92156522,-37.8192749,144.9650251,3,,
92159611,-37.8191774,144.9655193,3,,
92159669,-37.8210213,144.9619165,5,,
92231668,-37.7904072,144.9312591,1,,
92232140,-37.790069,144.9303636,3,,
92233381,-37.7899589,144.9303366,1,,
92235039,-37.7918798,144.9318713,1,,
92236237,-37.7927712,144.9341228,1,,
92241338,-37.7906556,144.9308324,3,,
92241598,-37.7901209,144.9308512,3,,
92241761,-37.790614,144.9304587,3,,
92241897,-37.7906383,144.9306774,3,,
92242202,-37.7912754,144.9310497,4,,
92242210,-37.7906915,144.931155,3,,
92242361,-37.791222,144.9305773,3,,
92242705,-37.7919926,144.9314197,3,,
92242707,-37.791941,144.9309017,3,,
92243007,-37.7920784,144.9346907,4,,
92243226,-37.7928194,144.9345485,4,,
92243440,-37.794259,144.9319257,4,,
92244180,-37.792521,144.9317417,3,,
92244188,-37.7925728,144.9321824,4,,
92245746,-37.7927379,144.9338555,3,,
92245748,-37.7920166,144.933986,3,,
92251943,-37.7927804,144.9342065,3,,
92253152,-37.7896847,144.9298603,3,,
92253311,-37.7896113,144.9298403,3,,
92253784,-37.7896631,144.9303159,4,,
92253786,-37.789731,144.9303,3,,
92254020,-37.7897955,144.9309104,4,,
92254195,-37.7897318,144.9309216,4,,
92254552,-37.7897789,144.9313497,4,,
92254554,-37.7898429,144.9313612,4,,
92256427,-37.7902188,144.9347667,4,,
92256428,-37.7901573,144.9347787,3,,
92257233,-37.7901702,144.9343204,4,,
92257235,-37.790112,144.9343309,4,,
92257618,-37.7900258,144.9335129,4,,
92257718,-37.7900759,144.9334864,4,,
92257915,-37.7899389,144.932713,4,,
92258042,-37.7899837,144.9326559,4,,
92258704,-37.7899413,144.9322672,4,,
92258706,-37.7898948,144.9322784,4,,
92262608,-37.7928788,144.9312373,3,,
92262691,-37.7928174,144.9312499,3,,
92262921,-37.7928672,144.9316946,4,,
92262922,-37.7929258,144.9317058,4,,
92264135,-37.7929625,144.9321209,5,,
92264365,-37.7930226,144.9325881,4,,
92264564,-37.7930665,144.9329402,4,,
92264675,-37.793159,144.9337792,3,,
92264676,-37.7930806,144.9337934,4,,
92265124,-37.793153,144.9344845,4,,
92265125,-37.7932239,144.9344709,4,,
95518993,-37.7966982,144.9352188,3,,
95519554,-37.7962855,144.9317083,2,,
95539418,-37.7956025,144.9330344,1,turning_circle,
95544192,-37.7945305,144.9311341,3,,
95544333,-37.7954332,144.9314294,3,,
95544572,-37.7959087,144.931585,3,,
95544725,-37.7964441,144.9326094,3,,
95545048,-37.7960913,144.9332999,4,,
95545049,-37.7965161,144.9332361,3,,
95545170,-37.7962887,144.9352304,3,,
95545263,-37.7958667,144.93519,3,,
95545442,-37.7954291,144.9351905,3,,
95545797,-37.7949992,144.9352269,3,,
95545832,-37.7948008,144.9335016,3,,
95546286,-37.7952426,144.9334234,4,,
95553957,-37.7990078,144.9355324,3,,
95554473,-37.7996204,144.9373296,3,,
95554476,-37.7993026,144.9353935,3,,
95557613,-37.7969018,144.9327107,3,,
95557646,-37.7973417,144.9328687,3,,
95557749,-37.7977858,144.9330243,3,,
95557846,-37.7982136,144.9331753,3,,
95557975,-37.7986637,144.9333393,3,,
95558204,-37.7990954,144.933487,3,,
95558299,-37.7966159,144.9340775,3,,
95558396,-37.7970337,144.9342234,3,,
95558492,-37.7974727,144.9343664,3,,
95558530,-37.7979226,144.9345326,3,,
95558853,-37.7983794,144.9346706,3,,
95558982,-37.7989158,144.9356669,3,,
95562819,-37.8026063,144.9297883,3,,
99507334,-37.7928732,144.9747552,3,,
99555676,-37.7894973,144.9781967,4,,
99555677,-37.7897278,144.9799334,4,,
99555678,-37.78998,144.9821971,3,,
99556751,-37.7922231,144.9818142,4,,
99557477,-37.7908842,144.9820099,4,,
99557478,-37.7933307,144.9814832,5,crossing,
99558012,-37.790623,144.979781,4,,
99558013,-37.7904326,144.9772087,3,,
99558017,-37.7897879,144.9717761,4,,
99558018,-37.7896385,144.9704306,4,,
99558019,-37.7896218,144.9702752,4,,
99558029,-37.7898025,144.9718869,4,,
99558032,-37.7901741,144.9752009,4,,
99558376,-37.790573,144.9786531,3,,
99558377,-37.7896101,144.9789785,4,,
99558382,-37.7930247,144.978359,3,,
103101100,-37.8197738,144.9614408,4,traffic_signals,
103114335,-37.8129086,144.9562744,3,,
103114342,-37.8125549,144.9561154,1,,
103115177,-37.8128858,144.9563531,3,,
103115191,-37.8133261,144.9564747,1,,
103116406,-37.8129758,144.9560426,3,,
103116412,-37.8134285,144.9562492,3,,
103116434,-37.8134367,144.9562226,1,,
103116449,-37.8133726,144.9564472,1,,
103116463,-37.8130631,144.9557363,3,,
103116481,-37.8140119,144.9560524,3,,
103121662,-37.8131606,144.9553958,3,,
103121688,-37.8132823,144.9549807,4,,
103121701,-37.8126478,144.9546894,3,,
103293548,-37.8154101,144.9630066,3,,
103295646,-37.8154616,144.9628282,3,,
103295653,-37.8159816,144.9630225,1,,
103299651,-37.8156252,144.9622609,3,,
103299675,-37.8161124,144.9624868,1,,
103301615,-37.8157754,144.9617403,3,,
103301632,-37.8161988,144.9619326,1,,
107172365,-37.821697,144.9629374,4,,
107172421,-37.82085,144.9658277,3,,
107172439,-37.820682,144.9652872,3,,
107172451,-37.8226714,144.9641243,4,,
107172471,-37.8214398,144.9638786,3,,
111302426,-37.8253057,144.9571467,4,,
111302447,-37.8251253,144.9570716,4,,
111319919,-37.796742,144.9511136,4,,
111319989,-37.7969886,144.9508204,3,,
113535163,-37.8172965,144.9641668,3,,
113535179,-37.8178113,144.9643523,3,,
113536277,-37.8177558,144.9625886,3,,
113541105,-37.8175475,144.9633031,3,,
113541119,-37.817944,144.9634903,1,,
113541129,-37.8174021,144.9638127,4,crossing,
114569851,-37.8168728,144.9655829,3,,
114569880,-37.8173473,144.9657977,4,,
114577426,-37.8167017,144.9661664,3,,
114577436,-37.8170959,144.9663474,1,,
114581307,-37.816692,144.9661995,3,,
114583003,-37.8166278,144.9664245,3,,
114607245,-37.8170218,144.9650746,3,,
114607252,-37.8174567,144.965278,1,,
114607264,-37.8169633,144.9652741,3,,
114607279,-37.8174115,144.9654803,1,,
120346330,-37.8303883,144.9459992,3,,
120346343,-37.8294643,144.9461123,4,,
120947918,-37.815919,144.968875,4,,
121159757,-37.8103954,144.959776,1,,
121169739,-37.8299738,144.9710976,4,,
122705649,-37.8217823,144.952213,5,,
122705650,-37.8217203,144.9525307,3,,
122741149,-37.8218278,144.960543,3,,
122749619,-37.8133669,144.941657,3,,
122749676,-37.8134845,144.9409737,4,,
122749830,-37.8136148,144.9410528,4,,
122751902,-37.813847,144.9423424,3,,
122752041,-37.8137976,144.9420867,3,,
122752286,-37.8141498,144.9413683,4,,
122752289,-37.8144165,144.9406565,4,,
122752291,-37.8147109,144.9400809,3,,
122752442,-37.8138849,144.9403317,3,,
122752579,-37.8141189,144.9397074,5,,
122752679,-37.8140216,144.9396254,4,,
122817608,-37.822189,144.9476688,4,,
123079071,-37.8147896,144.9574103,3,,
123087066,-37.8152946,144.9556558,4,,
123087089,-37.8148148,144.955455,3,,
123087105,-37.8147548,144.9556838,1,,
123323579,-37.7944906,144.9299531,4,crossing,
123327550,-37.7954994,144.9306663,3,,
123330896,-37.7964266,144.9309481,3,,
123330902,-37.7988453,144.9317669,3,,
123331355,-37.7959556,144.9308028,3,,
123336674,-37.7976761,144.9288146,4,,
123346996,-37.7943969,144.9299637,3,,
123347670,-37.7944588,144.9305055,3,,
123347784,-37.7948433,144.9305514,3,,
123347933,-37.7949603,144.9305727,3,,
123348096,-37.7951599,144.9302199,3,,
123348403,-37.796843,144.9311461,3,,
123348703,-37.7972715,144.9313167,3,,
123349061,-37.7980176,144.9291183,4,,
123349256,-37.7983642,144.9294343,4,,
123359521,-37.7981314,144.9298346,3,,
123359749,-37.7977242,144.9305348,3,,
123359835,-37.7987082,144.9308743,3,,
123360114,-37.7988067,144.9313593,3,,
123360302,-37.7983171,144.9307411,3,,
123360439,-37.7974884,144.9309391,3,,
125386156,-37.8000989,144.9419828,3,,
125386161,-37.8051334,144.9410825,4,,
125386189,-37.8052207,144.9419912,3,,
125388391,-37.8043793,144.9426533,4,,
126919692,-37.8168564,144.9656387,3,crossing,
126932343,-37.8162141,144.9659806,3,,
126934535,-37.8165692,144.9666346,3,,
126934555,-37.8162106,144.9664711,1,,
127508027,-37.7909354,144.9424362,3,,
127508050,-37.7957403,144.9415919,4,,
127562712,-37.7908911,144.9420134,4,,
127562748,-37.7907944,144.9410238,4,,
127562767,-37.7901361,144.9411285,1,,
127570764,-37.793293,144.9421386,4,,
127570792,-37.793621,144.9450666,4,,
127572466,-37.7938522,144.9470226,3,,
127578100,-37.7949132,144.9459153,3,,
127588855,-37.7996253,144.9450753,4,,
127591521,-37.7995248,144.94419,3,,
127598515,-37.8061722,144.9447485,4,,
127598558,-37.807255,144.9426968,3,,
127601472,-37.8057394,144.9439816,3,,
127605795,-37.7973032,144.9445843,4,,
127619930,-37.7934111,144.9365986,1,,
127619984,-37.7939907,144.9419188,4,,
127621418,-37.7923532,144.9407545,3,,
127621436,-37.7938398,144.940493,4,,
127621463,-37.7944314,144.9404172,4,,
127621511,-37.7949645,144.9401567,3,,
127621530,-37.795595,144.9401254,3,,
127623708,-37.7948737,144.9394717,2,,
127623725,-37.7943665,144.9395598,2,,
127638234,-37.8085026,144.9455347,3,,
127638260,-37.8090742,144.9462299,4,,
127639607,-37.8110624,144.9455842,3,,
127641620,-37.8105378,144.9451673,3,,
127642432,-37.8101033,144.9448191,3,,
127643363,-37.8095653,144.9443925,3,,
127649149,-37.8066212,144.9427955,3,,
127650543,-37.8058768,144.9483539,3,,
127650566,-37.8055786,144.94506,3,,
127652487,-37.8066009,144.9475857,4,,
128974070,-37.8169625,144.9640138,1,,
128977294,-37.8170679,144.96366,1,,
128982235,-37.8175844,144.9631764,3,,
128982252,-37.8168291,144.9628407,1,,
128982276,-37.8178038,144.9624239,3,,
128982298,-37.8172561,144.9621702,1,,
128982338,-37.8173354,144.9622079,3,,
129553573,-37.8098824,144.9357473,3,,
129554697,-37.8108533,144.9387596,3,,
